gene,log2FC,pval,mean_a,mean_b,padj,-log10p,significant
ZDHHC2,0.0880689236794996,0.4897440293810904,-0.025737869920339867,0.06233105375915974,0.9457182643135121,0.3100308499175078,False
ZDHHC17,-0.13381642996436074,0.1051982965458957,0.03834762805736166,-0.09546880190699909,0.9457182643135121,0.9779912925654296,False
ZDHHC14,-0.2359784656748547,0.03803070073825314,0.3790495027952095,0.1430710371203548,0.9457182643135121,1.419865672380874,False
ZDHHC12,0.051664815890697165,0.339779652176461,0.0510982792961913,0.10276309518688846,0.9457182643135121,0.4688026325654967,False
ZCWPW1,0.09606660819444027,0.2055863412428699,0.042148680584490485,0.13821528877893074,0.9457182643135121,0.687005742400009,False
ATXN7,0.09510097839780207,0.11531644501720828,-0.03226383452714002,0.06283714387066205,0.9457182643135121,0.9381087545357144,False
PARP12,-0.06191450784538026,0.23489851887831867,-0.0867336458994835,-0.14864815374486376,0.9457182643135121,0.6291197216004324,False
PARP11,-0.12190202555087393,0.1990322771442834,-0.02760338540138585,-0.14950541095225978,0.9457182643135121,0.7010764881683965,False
ATXN10,-0.26143331007522114,0.1867873102839063,-0.0692406187648474,-0.3306739288400685,0.9457182643135121,0.7286526316437963,False
ATXN1,0.07876512851442928,0.4709267773842627,-0.10640194731165778,-0.027636818797228496,0.9457182643135121,0.3270466144211708,False
ATRX,-0.052368201105117786,0.4976567611746159,0.004804577283021356,-0.04756362382209643,0.9457182643135121,0.3030700912210623,False
ATRNL1,0.584821049309886,0.012273563538362104,-0.6784333372185117,-0.0936122879086257,0.9457182643135121,1.911029324774689,True
ATRN,-0.06683855900853437,0.1173795393334003,-0.018605120966468467,-0.08544367997500284,0.9457182643135121,0.9304075992470052,False
PARP1,-0.1383271394051751,0.1219481538084213,-0.057708328873922646,-0.19603546827909774,0.9457182643135121,0.9138247701504503,False
AWAT2,-0.08149128973203483,0.4424081693782369,0.004034468033274837,-0.07745682169875999,0.9457182643135121,0.35417686207602705,False
AWAT1,0.1488826021529921,0.3435393357456046,0.3798183279064409,0.528700930059433,0.9457182643135121,0.46402352841756234,False
AVPR2,-0.05200017395460585,0.2577058184503981,0.11233562684228275,0.0603354528876769,0.9457182643135121,0.5888757758907924,False
PARN,-0.05880362932624651,0.3507548121117078,-0.02246480195384148,-0.081268431280088,0.9457182643135121,0.4549963620409421,False
PARL,-0.1490070573309934,0.1359369158307563,-0.07289306805720468,-0.2219001253881981,0.9457182643135121,0.8666625876790096,False
AVL9,0.050668026836607406,0.5226811259940534,-0.011349198177209854,0.03931882865939755,0.9457182643135121,0.2817631819849485,False
AVIL,-0.18423946421153684,0.269531092680724,0.04696370633756808,-0.13727575787396876,0.9457182643135121,0.5693911280625048,False
AUTS2,-0.1413500391575016,0.17911772972044623,0.20638730577452297,0.06503726661702135,0.9457182643135121,0.7468614239853628,False
AURKB,0.10042806624479887,0.5194679226709382,0.06543796268346179,0.16586602892826066,0.9457182643135121,0.2844412651176203,False
PARK7,-0.05432909241052343,0.2845026335442484,0.03786127185369887,-0.01646782055682456,0.9457182643135121,0.5459137091337911,False
AURKA,-0.07756914371061689,0.1584589669540068,0.06384909556552971,-0.013720048145087173,0.9457182643135121,0.8000831797084152,False
ATXN7L3,-0.15180577814558466,0.07487104385808287,-0.02394020555690978,-0.17574598370249445,0.9457182643135121,1.1256861118613426,False
ZDHHC6,-0.08611084335063744,0.1776975807907302,0.019926735369816696,-0.06618410798082075,0.9457182643135121,0.750318484723614,False
ZDHHC5,0.044092331346700375,0.5144759703021402,-0.18160519738790795,-0.13751286604120758,0.9457182643135121,0.28863490507821593,False
ZDHHC4,-0.17012876073329034,0.0272083805669415,0.016149957237807346,-0.15397880349548299,0.9457182643135121,1.5652973065028997,False
ZDHHC3,-0.02896104225818605,0.5150471799350319,0.03303669944828317,0.004075657190097124,0.9457182643135121,0.2881529864016462,False
B3GNTL1,-0.2606791614195756,0.17899346929378238,0.20840028252033332,-0.052278878899242244,0.9457182643135121,0.7471628142794026,False
B3GNT7,-0.2769220626937989,0.09155070382890984,-0.01903862834868402,-0.2959606910424829,0.9457182643135121,1.038338312554674,False
B3GNT4,0.0783175663274589,0.22100887657518664,0.02949216143302804,0.10780972776048693,0.9457182643135121,0.6555902830107994,False
B3GNT3,0.08103439280493846,0.37718681085277994,0.09648258262464957,0.17751697542958803,0.9457182643135121,0.42344350170884226,False
PARD6G,0.13596200157906915,0.30276013567003857,0.20533984637997907,0.3413018479590482,0.9457182643135121,0.5189013088227782,False
B3GAT2,0.07954808293790994,0.47413971067579064,-0.030819895080616326,0.04872818785729362,0.9457182643135121,0.3240936696438361,False
PARD3B,0.11905330715132675,0.46810604124581445,0.13738764687575458,0.25644095402708134,0.9457182643135121,0.329655753953116,False
B3GALT6,0.14034243349461806,0.3208961147140689,0.07532672027743807,0.21566915377205614,0.9457182643135121,0.49363554114212566,False
B3GALT4,-0.09655712164888824,0.22908579918197025,-0.03642493515701132,-0.13298205680589956,0.9457182643135121,0.6400018314917839,False
B3GALT2,-0.24450040147171637,0.3070818926990745,-0.12153957316897206,-0.36603997464068844,0.9457182643135121,0.5127457912831433,False
PARD3,-0.16376765189708933,0.1304181624439777,0.20585392759854632,0.042086275701456975,0.9457182643135121,0.8846619231751989,False
B3GALNT2,0.13483773070287047,0.22086070741775393,-0.008971189358375046,0.12586654134449543,0.9457182643135121,0.6558815411204508,False
B2M,-0.13415369382362147,0.15063210364804022,-0.09606912588386818,-0.23022281970748965,0.9457182643135121,0.822082458737324,False
AZIN1,-0.05523065346667086,0.19258602998064117,-0.025403721331382745,-0.0806343747980536,0.9457182643135121,0.715375219404451,False
AZGP1,0.22876003697573877,0.06676728068188979,-0.10580343441520483,0.12295660256053395,0.9457182643135121,1.1754363114840436,False
PAQR4,0.1605608452183026,0.46491296336057,0.0032003858090895692,0.16376123102739218,0.9457182643135121,0.3326283440353016,False
ZCCHC8,0.19071500608556383,0.24970148014411875,0.07204784075137463,0.26276284683693846,0.9457182643135121,0.602578883293354,False
ZCCHC6,0.0653472196919642,0.3073710247361625,0.015185828167789461,0.08053304785975367,0.9457182643135121,0.5123370749960089,False
ZCCHC4,-0.07403879411270696,0.5334223160443887,-0.08863728844271697,-0.16267608255542393,0.9457182643135121,0.2729288192944304,False
ZCCHC2,-0.05531854898073606,0.30963184556870316,-0.0899356213168354,-0.14525417029757146,0.9457182643135121,0.5091543785979565,False
SAA1,0.12789449272013143,0.44716609409344554,-0.18055860896232487,-0.052664116242193436,0.9457182643135121,0.3495311338031313,False
ZCCHC12,-0.33629242325398534,0.10292626100307208,-0.1177555254357054,-0.45404794868969073,0.9457182643135121,0.9874738035306599,False
ZCCHC11,-0.08381691596461316,0.18423072251138428,0.03380186169834333,-0.05001505426626983,0.9457182643135121,0.7346379446897234,False
ZC4H2,-0.06658650574913609,0.5108602035235775,-0.12361042036015334,-0.19019692610928943,0.9457182643135121,0.2916979279368164,False
ZC3H8,-0.24761198328519368,0.05901916339925102,0.14145463998774085,-0.10615734329745284,0.9457182643135121,1.2290069509469361,False
ZC3H7B,-0.18075845907700805,0.06777980887865341,0.2699681783252071,0.08920971924819905,0.9457182643135121,1.1688996600938488,False
ZC3H7A,-0.05254282113970264,0.19247891875053455,-0.013437886031710363,-0.06598070717141301,0.9457182643135121,0.7156168296446884,False
B4GALT5,-0.10512590726760077,0.43523064520650667,0.029742768496772175,-0.07538313877082858,0.9457182643135121,0.36128053294333856,False
B4GALT3,0.06031288688123235,0.39912599793910386,-0.04041980766177843,0.019893079219453918,0.9457182643135121,0.3988899825798917,False
B4GALT2,-0.1742396345228957,0.4423782831254607,-0.04850203836966451,-0.22274167289256022,0.9457182643135121,0.35420620121121316,False
B4GALNT2,0.17467731187545138,0.22253157597982462,0.10825261292981285,0.28292992480526424,0.9457182643135121,0.6526083563646934,False
B4GALNT1,-0.37249690097732197,0.4680878009194992,-0.14537098694603962,-0.5178678879233616,0.9457182643135121,0.3296726771002487,False
BAMBI,-0.13551338594038143,0.1647929596551793,0.13616596731456015,0.000652581374178733,0.9457182643135121,0.7830613463295522,False
BAI3,0.057775354539892784,0.5328621776126193,0.014733579982860456,0.07250893452275324,0.9457182643135121,0.2733851047489101,False
PBX3,-0.07018281119273573,0.425926240289106,-0.05210188538855175,-0.12228469658128747,0.9457182643135121,0.3706656032657331,False
PBX1,0.09594941596858819,0.4749768312844298,0.13384418596140008,0.22979360192998827,0.9457182643135121,0.3233275741450856,False
BAG6,-0.042362213131163916,0.4910712267381222,0.05981650930406351,0.01745429617289959,0.9457182643135121,0.30885551167361475,False
BAG5,-0.04844164143971916,0.5436462527300279,-0.05989418500267896,-0.10833582644239811,0.9457182643135121,0.26468360114686734,False
BAG4,0.05239640635580687,0.3260331127487204,-0.03842259176039945,0.013973814595407417,0.9457182643135121,0.4867382896444664,False
BAG3,-0.0695718767066204,0.47665202871934786,-0.1329136731268882,-0.2024855498335086,0.9457182643135121,0.32179855420011155,False
BAG2,-0.10603975312141097,0.30497049037405066,-0.043072611542601655,-0.14911236466401262,0.9457182643135121,0.515742181924489,False
BAD,-0.07202677140565684,0.33758216337031643,0.15461642678751555,0.08258965538185871,0.9457182643135121,0.47162050800162064,False
BACH1,0.07759624185270649,0.527335933354272,0.10058807036289762,0.1781843122156041,0.9457182643135121,0.27791263427109675,False
BACE1,0.10237367708630456,0.30049514271289196,-0.1932384427653124,-0.09086476567900785,0.9457182643135121,0.5221625436613654,False
B9D2,0.10343573257477569,0.4401487752269029,0.08863950662119151,0.1920752391959672,0.9457182643135121,0.3564005022887611,False
B4GALT6,-0.20759402314189898,0.3993988284357599,-0.14073174309537465,-0.3483257662372736,0.9457182643135121,0.3985932133877772,False
ZCRB1,-0.15156644338119826,0.16589778802963334,0.03958503960280376,-0.11198140377839451,0.9457182643135121,0.7801594045297602,False
ZCCHC9,-0.15829233355853947,0.22742841545416273,-0.01755688439832362,-0.1758492179568631,0.9457182643135121,0.6431552744593011,False
ZC3H15,-0.11562937458464607,0.2759965934209938,0.02490240578652853,-0.09072696879811755,0.9457182643135121,0.5590962783246188,False
ZC3H13,0.06149613595978578,0.346430523878419,-0.004453767407242035,0.05704236855254374,0.9457182643135121,0.46038384942622645,False
ZC3H12C,-0.1982714306127886,0.22782042758030524,0.20662372632065856,0.008352295707869963,0.9457182643135121,0.6424073373787061,False
ZC3H12B,-0.40310533319171316,0.16516522192668048,0.04989918916972047,-0.3532061440219927,0.9457182643135121,0.7820813947602128,False
ZC3H11A,-0.0945618617778661,0.3929489032792136,-0.05622047576257638,-0.15078233754044248,0.9457182643135121,0.405663919005266,False
ZC3H10,0.02451905370353351,0.5108111232811947,-0.021488897963788608,0.003030155739744903,0.9457182643135121,0.2917396542295967,False
PBRM1,-0.2813067240403535,0.1222666898384368,-0.07268547772985726,-0.3539922017702108,0.9457182643135121,0.9126918454149372,False
ZBTB8A,-0.24803131672070697,0.06800711009609058,0.1877563121101639,-0.060275004610543075,0.9457182643135121,1.1674456797338417,False
PAX9,0.14338957274256778,0.33861726257304825,0.16609222249402886,0.30948179523659664,0.9457182643135121,0.4702909055031704,False
ZBTB5,-0.06326306154926371,0.43582523293179054,0.022084974674276288,-0.041178086874987425,0.9457182643135121,0.3606876290558016,False
PAX8,0.05760503225899154,0.5002244905267936,0.01602571856894053,0.07363075082793206,0.9457182643135121,0.30083504943023776,False
BARX1,-0.08094444674478418,0.3867114917701724,0.16534383718820037,0.08439939044341618,0.9457182643135121,0.41261292195792154,False
BARHL2,-0.15326933366704532,0.12081320679857907,0.4069876755698754,0.2537183419028301,0.9457182643135121,0.9178855878486875,False
BANK1,-0.17278329845125423,0.23237208619729055,-0.06410892257721532,-0.23689222102846955,0.9457182643135121,0.6338160429709735,False
BANF2,-0.10277204641878063,0.276985829972665,0.43483554352138365,0.332063497102603,0.9457182643135121,0.5575424479828057,False
PAX6,-0.12952775368869837,0.45215666193212556,0.11647563013405116,-0.013052123554647216,0.9457182643135121,0.34471106601918877,False
PAX5,-0.1446355363628426,0.4793754344605541,-0.2148252111160704,-0.359460747478913,0.9457182643135121,0.319324225103323,False
BCAS2,-0.06457150005337575,0.1344066195910432,0.09660389398834499,0.03203239393496924,0.9457182643135121,0.8715793415421085,False
BCAR3,0.18297897368132143,0.3585257619895079,-0.17627705061585025,0.006701923065471192,0.9457182643135121,0.44547963249853156,False
PATL1,0.055245017489987266,0.41800238913218135,0.009508509291317373,0.06475352678130464,0.9457182643135121,0.3788212359666928,False
BCAM,0.27482286926728244,0.09881806505218846,-0.20590534052960147,0.06891752873768096,0.9457182643135121,1.0051636542452718,False
BBX,-0.11033588073981067,0.243053266042669,-0.021405832084341308,-0.13174171282415198,0.9457182643135121,0.6142985386923863,False
BBS5,-0.06050380287599362,0.5014456756402268,0.08881149953401343,0.028307696658019816,0.9457182643135121,0.29977610959790674,False
BBS4,0.089099975670037,0.4917405664609633,-0.04627833675972674,0.04282163891031025,0.9457182643135121,0.30826396282346236,False
BBS2,-0.08171078578180092,0.2473835404496636,-0.08094761811594979,-0.16265840389775071,0.9457182643135121,0.6066291993297138,False
BBOX1,0.16130029371028476,0.2908488267218614,-0.09051233332717902,0.07078796038310575,0.9457182643135121,0.5363326837970182,False
PARVG,0.0761561602309993,0.28852723830282506,-0.0226599119618425,0.0534962482691568,0.9457182643135121,0.5398131811695368,False
PARVB,0.07516667488547871,0.39705990078876685,-0.04268371784524399,0.032482957040234725,0.9457182643135121,0.4011439702655156,False
BATF3,0.06345041549419009,0.3692312594764421,0.04530471849289841,0.1087551339870885,0.9457182643135121,0.43270153829769975,False
PARS2,-0.23793030863645298,0.12656837830999357,0.37376666687987914,0.13583635824342616,0.9457182643135121,0.897674784372922,False
ZC3H3,0.09081813828433528,0.36653117669249,0.05992052346500458,0.15073866174933986,0.9457182643135121,0.43588907889555745,False
ZC3H18,0.0602207934776856,0.16305469876478942,-0.058058852745939096,0.0021619407317465056,0.9457182643135121,0.7876666815669064,False
ZBTB44,-0.09448200506161503,0.05262369011030836,-0.014194140189050037,-0.10867614525066506,0.9457182643135121,1.2788187013215022,False
ZBTB43,-0.07549642876025793,0.2894965114322469,-0.0009545124822810154,-0.07645094124253894,0.9457182643135121,0.538356665355728,False
ZBTB41,-0.11668321917322352,0.4724922818805656,-0.07680287588971421,-0.19348609506293774,0.9457182643135121,0.32560528125854404,False
ZBTB38,-0.08219625516525425,0.14584985623844146,-0.1011827231510474,-0.18337897831630165,0.9457182643135121,0.8360939946182331,False
PARP9,-0.25663438262972715,0.03996837039408152,0.028213314120133497,-0.22842106850959368,0.9457182643135121,1.3982835586021862,False
ZBTB26,0.13273245931087638,0.30355421453365167,0.015767925838282515,0.1485003851491589,0.9457182643135121,0.517763733023276,False
PARP8,-0.0754251471873954,0.3727191105873283,0.015779072307937913,-0.059646074879457486,0.9457182643135121,0.42861833890743234,False
ZBTB22,0.10428141762985843,0.39964770583015374,0.13371979565524403,0.23800121328510246,0.9457182643135121,0.3983226757459358,False
ZBTB17,-0.08076056154717358,0.14256834230767587,0.07141519927239375,-0.009345362274779837,0.9457182643135121,0.845976900062332,False
BCL2L1,0.1599178526472958,0.21257619846159362,0.1161511219444612,0.276068974591757,0.9457182643135121,0.6724853637800979,False
BCL2A1,-0.12872308291484894,0.32313391311323314,0.005710906452016432,-0.12301217646283251,0.9457182643135121,0.4906174601035472,False
BCL2,-0.1017169847568763,0.18696867671173023,-0.04808770650890167,-0.14980469126577797,0.9457182643135121,0.7282311457132459,False
BCL10,-0.05757334858291789,0.3042598629158996,-0.005469235387657827,-0.06304258397057572,0.9457182643135121,0.5167553347395598,False
BCKDHB,-0.20367344534693094,0.14756654155537946,-0.20134433483632086,-0.4050177801832518,0.9457182643135121,0.831012100948391,False
BCHE,-0.125259268162222,0.288473532072332,-0.10674920780695074,-0.23200847596917273,0.9457182643135121,0.5398940279233433,False
BCAT1,0.16546600842706005,0.333212544930925,0.06203953044995956,0.2275055388770196,0.9457182643135121,0.4772786564497719,False
BDKRB1,0.08419355972470184,0.3190099167908864,0.08242943836098461,0.16662299808568645,0.9457182643135121,0.49619581618852915,False
BDH1,0.04880560537923218,0.38699974731196574,-0.01801725487468059,0.030788350504551594,0.9457182643135121,0.4122893185497055,False
BCS1L,0.11196779741510579,0.3049729079840694,-0.006907081052139584,0.10506071636296621,0.9457182643135121,0.5157387391306384,False
BCOR,-0.13354932105092449,0.10032801576571145,0.003955400943688657,-0.12959392010723583,0.9457182643135121,0.9985777769146085,False
BCO2,-0.08134917125141602,0.4054025027206074,-0.047669759022307745,-0.12901893027372377,0.9457182643135121,0.3921135745517557,False
BCLAF1,-0.039556571923537044,0.4500342648541681,0.02029457062314982,-0.019262001300387223,0.9457182643135121,0.34675441851228866,False
PARP6,-0.043362864571267215,0.5133177259841515,-0.07272305983710514,-0.11608592440837236,0.9457182643135121,0.28961373834164866,False
RXRA,0.0628448221822973,0.44630690163990916,0.06289414535476996,0.12573896753706726,0.9457182643135121,0.3503663972263466,False
BCL7A,-0.22004030972340938,0.2476313714998735,-0.042345852673981055,-0.26238616239739043,0.9457182643135121,0.60619433700963,False
RWDD3,-0.08365127455755851,0.5371369695462809,0.11109681926187363,0.02744554470431512,0.9457182643135121,0.26991495539325194,False
BCL6,-0.05255083343935054,0.5107849287272345,0.05601930826797503,0.0034684748286244855,0.9457182643135121,0.2917619255573313,False
RWDD2B,-0.15456878081031217,0.2602646385690194,0.003620210812814144,-0.15094856999749803,0.9457182643135121,0.5845848342633146,False
BCL2L14,-0.09346300814366736,0.4110237872383786,-0.08826212031502763,-0.18172512845869498,0.9457182643135121,0.3861330434099947,False
BCL2L13,0.06447483675508592,0.38071861823596787,0.11811928474129896,0.18259412149638488,0.9457182643135121,0.41939588441644177,False
ZBTB49,-0.27269801764630697,0.06186802561339438,0.1052260018741711,-0.16747201577213588,0.9457182643135121,1.2085337433446333,False
ZBTB48,0.07051927211989245,0.2299043727233814,0.018670996419561877,0.08919026853945433,0.9457182643135121,0.6384527684802834,False
ZADH2,-0.1478859091889435,0.021300722055725717,-0.03109369983924034,-0.17897960902818386,0.9457182643135121,1.6716056745189023,False
ZACN,-0.9828431689878017,0.17217967284043287,0.27783156648364155,-0.7050116025041602,0.9457182643135121,0.7640181217227704,False
RWDD2A,-0.2544102236548828,0.07930377489826781,-0.05000444602269094,-0.30441466967757375,0.9457182643135121,1.1007061395617366,False
YWHAZ,-0.05575263313305184,0.3532717023246049,0.038549396751408053,-0.01720323638164379,0.9457182643135121,0.45189114891236004,False
YWHAG,0.04297407025533889,0.3849206993834311,0.022847448241611477,0.06582151849695037,0.9457182643135121,0.4146287337838534,False
YWHAB,-0.03663786176541903,0.14773294829706726,-0.15060173773092503,-0.18723959949634406,0.9457182643135121,0.8305226348991781,False
YTHDF2,-0.07616585713796761,0.2774125496974233,-0.015175340971443898,-0.0913411981094115,0.9457182643135121,0.5568738960346948,False
YTHDF1,-0.03537241457745877,0.37936741549126063,0.02795457476008951,-0.007417839817369261,0.9457182643135121,0.4209399741328122,False
BET1,-0.09117578426994638,0.12886026340180523,-0.039359422596939246,-0.13053520686688563,0.9457182643135121,0.8898809852523326,False
BEST4,0.08423673509114024,0.44066768868662776,-0.27460169097896253,-0.1903649558878223,0.9457182643135121,0.3558887923299923,False
RWDD1,-0.14690181022325874,0.043099099353026825,0.05793875951702645,-0.0889630507062323,0.9457182643135121,1.3655318052475625,False
BEST2,0.15609138702953804,0.2752762875228758,0.13332656638523702,0.28941795341477505,0.9457182643135121,0.5602311974025335,False
BEST1,-0.11419771843159965,0.39993262588019685,0.06598888960528167,-0.048208828826317975,0.9457182643135121,0.39801316535442843,False
BEND6,0.3760786700133242,0.27659663361449927,-0.6294668893685715,-0.25338821935524736,0.9457182643135121,0.5581531098794331,False
BEND5,-0.0852828967375227,0.4948879063612539,-0.12210978248989904,-0.20739267922742174,0.9457182643135121,0.305493158968693,False
BEND4,-0.25128725694294785,0.03095356930750626,0.0925749195797297,-0.15871233736321813,0.9457182643135121,1.509289264537993,False
BHMT,0.027851602127227346,0.45238007242450917,-0.006546023086928547,0.0213055790402988,0.9457182643135121,0.3444965342211331,False
BHLHE40,0.10451587466402672,0.10544690388908898,-0.03332239338850913,0.07119348127551758,0.9457182643135121,0.9769661674050459,False
BHLHA15,0.17494637090576615,0.4021020597697047,0.10884335514387773,0.28378972604964386,0.9457182643135121,0.39566370221585145,False
BGN,0.13871640591750797,0.37396966379276886,0.046948200921662096,0.18566460683917008,0.9457182643135121,0.427163626092985,False
BGLAP,0.09204860575631754,0.3669568866908651,0.04025315808484194,0.1323017638411595,0.9457182643135121,0.43538495747034406,False
BFSP2,-0.13486476779586642,0.04019168106466195,0.12938572268757068,-0.0054790451082957475,0.9457182643135121,1.3958638285470042,False
BFSP1,0.15038776409848656,0.26358596099342324,-0.14410150173641045,0.006286262362076098,0.9457182643135121,0.5790777246753511,False
BFAR,-0.09239159014204801,0.38280023126250595,-0.10061742556472608,-0.1930090157067741,0.9457182643135121,0.4170278085231986,False
BEX4,-0.17657464119676675,0.13341810792232364,0.043893980181585725,-0.13268066101518103,0.9457182643135121,0.8747852226155355,False
BET3L,0.3274480627008694,0.4281054600424563,-0.669051234380387,-0.34160317167951765,0.9457182643135121,0.368449233153338,False
ZBTB11,-0.1040666815004895,0.2813060157191504,0.07411947878396585,-0.02994720271652365,0.9457182643135121,0.550820980363429,False
ZBTB1,-0.16231483011412742,0.14955018218398916,0.03772962659512164,-0.12458520351900579,0.9457182643135121,0.8252130535691191,False
ZBED5,-0.1385123732302186,0.056477700783488204,-0.003089174967791835,-0.14160154819801044,0.9457182643135121,1.2481229917963519,False
PCDH19,-0.1333944896865016,0.25254631535426764,0.18831534091803676,0.05492085123153515,0.9457182643135121,0.5976589634532863,False
ZBED1,-0.05504964873130097,0.4338158955822672,-0.014059625937559241,-0.06910927466886022,0.9457182643135121,0.3626945389119832,False
ZAR1L,-0.2273307834626366,0.4094552341409343,0.223329811064092,-0.004000972398544601,0.9457182643135121,0.3877935728493677,False
BLZF1,-0.10321589837266235,0.18293153942212464,0.034196412659747745,-0.06901948571291461,0.9457182643135121,0.7377114108924631,False
BLVRB,0.14425428164027349,0.4179923732221418,0.14798555724749463,0.2922398388877681,0.9457182643135121,0.378831642382277,False
BLVRA,-0.07205795597824691,0.36246810288699594,0.035964317176795456,-0.03609363880145146,0.9457182643135121,0.4407302052300012,False
BLOC1S3,-0.12767823041282422,0.24388494124972174,0.2664810996604487,0.13880286924762447,0.9457182643135121,0.6128150145040271,False
BLOC1S2,0.044275359854930633,0.5417430787591352,-0.05185274430087702,-0.0075773844459463835,0.9457182643135121,0.2662066284639204,False
BLNK,-0.20845821722946828,0.47180433998322013,-0.29246290794450264,-0.5009211251739709,0.9457182643135121,0.3262380684904932,False
BLMH,-0.2161669521439703,0.09681523306117917,-0.054839865278957685,-0.271006817422928,0.9457182643135121,1.0140563047378033,False
PCCB,-0.13590762925630265,0.29212497071805393,-0.16225929673356246,-0.2981669259898651,0.9457182643135121,0.5344313181324107,False
BIRC6,-0.1261361950083371,0.26987833951413437,-0.0958636714328642,-0.2219998664412013,0.9457182643135121,0.5688319706008811,False
BIRC5,0.10902099710359175,0.4400561358942575,0.049457413084452125,0.15847841018804387,0.9457182643135121,0.35649191907277417,False
BIN3,-0.058766419456180066,0.47450393256606016,0.050555596936400715,-0.008210822519779353,0.9457182643135121,0.3237601839012568,False
BIN2,0.04539128067858625,0.3655999963347316,0.0019703532234089144,0.047361633901995166,0.9457182643135121,0.4369938172921609,False
PCCA,-0.10772326318558721,0.12547723841528174,0.028900472039450394,-0.07882279114613681,0.9457182643135121,0.9014350481046901,False
BICD2,0.10118749817100592,0.30799924637167686,0.1657240305964997,0.2669115287675056,0.9457182643135121,0.5114503461522264,False
BICD1,0.06155764563664985,0.4380369642852724,0.016717844003004027,0.07827548963965388,0.9457182643135121,0.3584892394781836,False
BHMT2,-0.07028622269206103,0.38693680059941427,0.024472900965687393,-0.04581332172637363,0.9457182643135121,0.41235996364341276,False
BNIP3,-0.03448152577801074,0.5045963205648588,0.07501713207751659,0.04053560629950585,0.9457182643135121,0.297055920612349,False
BNIP2,-0.04762136868444683,0.5394068721365861,0.0412634854508369,-0.00635788323360993,0.9457182643135121,0.26808352486127657,False
BNIP1,-0.11701194864207813,0.15082812362019415,-0.013042583960700032,-0.13005453260277816,0.9457182643135121,0.8215176717667934,False
BMX,0.06383192064851138,0.47342897975512876,0.022724451334410287,0.08655637198292167,0.9457182643135121,0.3247451613572336,False
BMS1,-0.08344741154061457,0.5338363264550613,-0.07129173278240954,-0.1547391443230241,0.9457182643135121,0.27259187670401297,False
BMPR1B,0.10632253011163739,0.11510840397861896,-0.02058130549823323,0.08574122461340417,0.9457182643135121,0.9388929676968601,False
BMPER,0.41264148567326625,0.10514813867177102,-0.425205367836878,-0.012563882163611777,0.9457182643135121,0.9781984107735102,False
PCBP4,-0.056918933480035974,0.538151723576249,0.009295505560069417,-0.04762342791996656,0.9457182643135121,0.26909526444076753,False
BMP5,0.0916634548142268,0.5252425376512967,-0.23910134330699245,-0.14743788849276565,0.9457182643135121,0.27964010908837994,False
BMP4,-0.08104821380125672,0.5404445756901219,0.0019526778385087087,-0.07909553596274801,0.9457182643135121,0.2672488377072534,False
BMP2K,0.09693479823828546,0.23715581431342153,0.07208466913678072,0.16901946737506618,0.9457182643135121,0.6249662233491086,False
BMP2,-0.0589636649689796,0.5287880603937432,0.11941211249066443,0.06044844752168483,0.9457182643135121,0.27671835942947554,False
BMP15,-0.08914912140030239,0.20281922084230214,0.10511354196612255,0.015964420565820165,0.9457182643135121,0.6928908900182026,False
BMP1,-0.14046518640130126,0.5216272706525393,-0.02894762062272668,-0.16941280702402794,0.9457182643135121,0.282639711784722,False
PCBP2,-0.10852577624968754,0.4912139710181932,-0.12034381174906661,-0.22886958799875415,0.9457182643135121,0.3087292895667642,False
BMF,-0.14632693906204552,0.248056025757899,0.23672216626180925,0.09039522719976371,0.9457182643135121,0.605450218651504,False
YOD1,0.08218739336533484,0.39135531415668634,0.1798491926967856,0.26203658606212044,0.9457182643135121,0.40742876458268135,False
YME1L1,-0.12911961125924068,0.1141947145325108,0.07564989305614381,-0.05346971820309687,0.9457182643135121,0.9423539968124659,False
PCBP1,-0.0695671650807886,0.26213276338274494,0.012304120025768226,-0.057263045055020376,0.9457182643135121,0.5814786941732966,False
YIPF6,0.07174385055874645,0.5254907122607042,0.1184270376201229,0.19017088817886935,0.9457182643135121,0.2794349554674634,False
YIPF5,-0.11201888511671304,0.39467715494685773,-0.04733485366961143,-0.15935373878632447,0.9457182643135121,0.40375801109537623,False
YIPF4,-0.0742823467021286,0.45854291844215644,0.22808272816320369,0.15380038146107508,0.9457182643135121,0.3386200092408946,False
YIPF3,0.03051738480973133,0.40831835763202784,0.01730729598979384,0.04782468079952517,0.9457182643135121,0.3890010941424771,False
YIPF2,0.0670219262896928,0.22628804661999527,0.04614218043163809,0.11316410672133088,0.9457182643135121,0.6453383864963775,False
BPIL2,-0.10402089364489003,0.30496583467576505,0.14020646561600325,0.03618557197111321,0.9457182643135121,0.5157488119414001,False
PCBD2,-0.089051166276409,0.5274204365967017,-0.027234045582316506,-0.11628521185872549,0.9457182643135121,0.2778430460836931,False
BOLL,-0.18266766872998574,0.316252165743931,-0.118779423933891,-0.30144709266387676,0.9457182643135121,0.4999664916899032,False
BOLA3,-0.13096612992812345,0.033533993792849624,-0.11289557405415415,-0.2438617039822776,0.9457182643135121,1.4745147203884577,False
BOLA1,-0.0814506387482312,0.529832612165479,-0.06902950590238398,-0.15048014465061518,0.9457182643135121,0.27586131359708616,False
